"","SIDBStoreId","SubStoreId","HistoryType","ModifiedTime","PrimaryEntries","SecondaryEntries","AvgQITime","AvgQITimeSampleCount","NumOfConnections","ZeroRefCount","DataSizeToPrune","SizeOccupied","DDBManagedSize","DeleteChunkCount"
"1",2,1,0,1447587132,129944,28188045,8018,5,0,0,0,23806,87352,0
"2",2,1,0,1447590735,130072,28381357,8066,5,0,0,0,23806,87849,0
"3",2,1,0,1447594336,130178,28574646,3053,18,0,0,0,23806,88356,0
"4",2,1,0,1447597938,130296,28767933,7439,5,0,0,0,23807,88814,0
"5",2,1,0,1447601535,130413,28961220,7879,5,0,0,0,23807,89333,0
"6",2,1,0,1447605135,130545,29154500,7660,5,0,0,0,23807,89923,0
"7",2,1,0,1447608732,130659,29350571,163,100,0,0,0,23807,90459,0
"8",2,1,0,1447612334,130786,29543847,7215,5,0,0,0,23807,91007,0
"9",2,1,0,1447615934,130954,29742738,8265,5,0,0,0,23807,91496,0
"10",2,1,0,1447619499,131085,29936057,7601,5,0,0,0,23807,92132,0
"11",2,1,0,1447623133,131227,30129375,8289,5,0,0,0,23807,92622,0
"12",2,1,0,1447626736,131345,30322665,8187,5,0,0,0,23807,93191,0
"13",2,1,0,1447630344,131463,30515945,7716,5,0,0,0,23807,93769,0
"14",2,1,0,1447633961,131759,30804520,154,100,4,0,0,23807,94590,0
"15",2,1,0,1447637145,131768,30988706,135,100,0,0,0,23807,95029,0
"16",2,1,0,1447640749,131999,31203295,167,100,4,0,0,23807,95465,0
"17",2,1,0,1447644349,132116,31414224,139,100,4,0,0,23807,95907,0
"18",2,1,0,1447647949,132209,31619492,160,100,2,0,0,23808,96338,0
"19",2,1,0,1447651548,132353,31881902,162,100,4,0,0,23808,96806,0
"20",2,1,0,1447655148,132470,32125754,151,100,2,0,0,23808,97484,0
"21",2,1,0,1447659129,132611,32348948,7619,5,0,0,0,23808,98147,0
"22",2,1,0,1447662733,132737,32542234,7876,5,0,0,0,23808,98582,0
"23",2,1,0,1447666342,132872,32738338,7677,5,0,0,0,23808,99050,0
"24",2,1,0,1447669904,132981,32931628,7516,5,0,0,0,23808,99566,0
"25",2,1,0,1447673536,133117,33130539,7591,5,0,0,0,23808,100060,0
"26",2,1,0,1447677126,133233,33323845,7560,5,0,0,0,23808,100511,0
"27",2,1,0,1447680740,133354,33517145,7577,5,0,0,0,23808,101062,0
"28",2,1,0,1447684335,133462,33710422,6426,7,0,0,0,23808,101576,0
"29",2,1,0,1447687937,133586,33903701,7751,5,0,0,0,23808,102098,0
"30",2,1,0,1447691513,133722,34096992,8076,5,0,0,0,23808,102568,0
"31",2,1,0,1447695124,133848,34293094,158,100,0,0,0,23808,103101,0
"32",2,1,0,1447698729,133979,34486378,6457,7,0,0,0,23809,103648,0
"33",2,1,0,1447702343,134156,34685302,7809,5,0,0,0,23809,104280,0
"34",2,1,0,1447705937,134287,34878620,8096,5,0,0,0,23809,104767,0
"35",2,1,0,1447709540,134402,35071905,7811,5,0,0,0,23809,105411,0
"36",2,1,0,1447713143,134506,35265184,7625,5,0,0,0,23809,105984,0
"37",2,1,0,1447716733,134614,35458464,8060,5,0,0,0,23809,106476,0
"38",2,1,0,1447720351,134912,35753740,174,100,4,0,0,23809,107296,0
"39",2,1,0,1447723253,134933,35931256,179,100,0,0,0,23809,107737,0
"40",2,1,0,1447726870,135139,36157165,230,100,4,0,0,23809,108172,0
"41",2,1,0,1447729238,135164,36323088,162,100,0,0,0,23809,108597,0
"42",2,1,0,1447732859,135372,36542981,162,100,4,0,0,23809,109057,0
"43",2,1,0,1447738344,135495,36905226,8165,5,4,0,0,23809,109508,0
"44",2,1,0,1447741928,135615,37098308,8390,7,0,0,0,23809,110365,0
"45",2,1,0,1447745537,135743,37291585,7881,5,0,0,0,23809,110823,0
"46",2,1,0,1447749141,135865,37484872,7870,5,0,0,0,23810,111314,0
"47",2,1,0,1447752726,135988,37680962,175,100,0,0,0,23810,111750,0
"48",2,1,0,1447756298,136090,37874234,7320,5,0,0,0,23810,112267,0
"49",2,1,0,1447759907,136253,38073169,7710,5,0,0,0,23810,112763,0
"50",2,1,0,1447763534,136384,38266509,7227,5,0,0,0,23810,113216,0
"51",2,1,0,1447767151,136506,38459803,7740,5,0,0,0,23810,113718,0
"52",2,1,0,1447770733,136633,38653107,8038,5,0,0,0,23810,114230,0
"53",2,1,0,1447774330,136742,38846412,2483,33,0,0,0,23810,114805,0
"54",2,1,0,1447777935,136857,39039703,7791,5,0,0,0,23810,115335,0
"55",2,1,0,1447781553,136988,39235824,7780,5,0,0,0,23810,115808,0
"56",2,1,0,1447785143,137132,39429122,7701,5,0,0,0,23810,116356,0
"57",2,1,0,1447788731,137292,39628064,8081,5,0,0,0,23810,116989,0
"58",2,1,0,1447792329,137415,39821386,7919,5,0,0,0,23811,117474,0
"59",2,1,0,1447795935,137527,40014666,8103,5,0,0,0,23811,118038,0
"60",2,1,0,1447799544,137637,40207944,8406,5,0,0,0,23811,118692,0
"61",2,1,0,1447803143,137764,40401250,7820,5,0,0,0,23811,119186,0
"62",2,1,0,1447806758,138053,40706951,328,100,4,0,0,23811,120011,0
"63",2,1,0,1447809304,138063,40874075,163,100,0,0,0,23811,120450,0
"64",2,1,0,1447815095,138299,41265934,152,100,0,0,0,23811,120874,0
"65",2,1,0,1447818042,138411,41461865,167,100,0,0,0,23811,121752,0
"66",2,1,0,1447821143,138525,41654978,8751,5,0,0,0,23811,122195,0
"67",2,1,0,1447824739,138636,41848158,7709,5,0,0,0,23811,122624,0
"68",2,1,0,1447828337,138768,42041434,7831,5,0,0,0,23811,123105,0
"69",2,1,0,1447831939,138911,42234715,7614,5,0,0,0,23811,123541,0
"70",2,1,0,1447835530,139031,42428005,6137,7,0,0,0,23811,124031,0
"71",2,1,0,1447839101,139149,42621204,7587,5,0,0,0,23812,124505,0
"72",2,1,0,1447842710,139291,42817344,7342,5,0,0,0,23812,124990,0
"73",2,1,0,1447846336,139451,43016313,7753,5,0,0,0,23812,125488,0
"74",2,1,0,1447849930,139572,43209627,3695,14,0,0,0,23812,125983,0
"75",2,1,0,1447853534,139686,43402918,8356,5,0,0,0,23812,126489,0
"76",2,1,0,1447857133,139795,43596196,8180,5,0,0,0,23812,126947,0
"77",2,1,0,1447860730,139900,43789469,3297,22,0,0,0,23812,127464,0
"78",2,1,0,1447864339,140032,43982764,7532,5,0,0,0,23812,127991,0
"79",2,1,0,1447867933,140145,44178870,317,100,0,0,0,23814,128524,0
"80",2,1,0,1447871532,140278,44372150,8754,5,0,0,0,23814,129069,0
"81",2,1,0,1447875136,140432,44571106,8528,5,0,0,0,23814,129700,0
"82",2,1,0,1447878731,140548,44764413,6458,7,0,0,0,23814,130182,0
"83",2,1,0,1447882342,140672,44957714,7838,5,0,0,0,23814,130746,0
"84",2,1,0,1447885925,140786,45150998,3615,11,0,0,0,23815,131315,0
"85",2,1,0,1447889532,140908,45344285,8294,5,0,0,0,23815,131894,0
"86",2,1,0,1447893153,141209,45645391,198,100,4,0,0,23815,132717,0
"87",2,1,0,1447895945,141220,45817121,166,100,0,0,0,23815,133157,0
"88",2,1,0,1447901665,141471,46208994,172,100,4,0,0,23815,133593,0
"89",2,1,0,1447905297,141719,46442590,214,100,4,0,0,23815,134485,0
"90",2,1,0,1447907573,141745,46598084,159,100,0,0,0,23815,134916,0
"91",2,1,0,1447911118,141838,46791182,7596,5,0,0,0,23815,135361,0
"92",2,1,0,1447914737,141978,46984555,7658,5,0,0,0,23815,135796,0
"93",2,1,0,1447918345,142103,47177845,7703,5,0,0,0,23818,136254,0
"94",2,1,0,1447921934,142229,47371161,4177,17,0,0,0,23818,136715,0
"95",2,1,0,1447925531,142363,47567304,411,100,0,0,0,23818,137220,0
"96",2,1,0,1447929101,142467,47760577,7524,5,0,0,0,23818,137703,0
"97",2,1,0,1447932733,142614,47959559,7576,5,0,0,0,23819,138199,0
"98",2,1,0,1447936341,142733,48152871,7768,5,0,0,0,23821,138697,0
"99",2,1,0,1447939941,142844,48346163,7623,5,0,0,0,23821,139201,0
"100",2,1,0,1447943531,142955,48539441,6326,7,0,0,0,23821,139660,0
"101",2,1,0,1447947132,143071,48732726,7537,5,0,0,0,23821,140235,0
"102",2,1,0,1447950734,143184,48926021,7653,5,0,0,0,23821,140765,0
"103",2,1,0,1447954337,143324,49122167,181,100,0,0,0,23821,141238,0
"104",2,1,0,1447957939,143456,49315448,7956,5,0,0,0,23821,141854,0
"105",2,1,0,1447961528,143618,49514430,4069,14,0,0,0,23821,142343,0
"106",2,1,0,1447965141,143753,49707753,102204,5,0,0,0,23821,142901,0
"107",2,1,0,1447968735,143884,49901049,8110,5,0,0,0,23821,143470,0
"108",2,1,0,1447972334,143991,50094332,6569,7,0,0,0,23823,144039,0
"109",2,1,0,1447975934,144111,50287634,6384,7,0,0,0,23824,144702,0
"110",2,1,0,1447979559,144431,50562577,318,100,6,0,0,23827,145393,0
"111",2,1,0,1447982382,144445,50760548,171,100,0,0,0,23827,145881,0
"112",2,1,0,1447988202,144682,51152445,160,100,0,0,0,23827,146307,0
"113",2,1,0,1447991298,144811,51348416,140,100,0,0,0,23827,147186,0
"114",2,1,0,1447994039,144935,51541542,177,100,0,0,0,23827,147635,0
"115",2,1,0,1447997548,145030,51734622,7943,5,0,0,0,23827,148081,0
"116",2,1,0,1448001138,145165,51927905,7880,5,0,0,0,23827,148514,0
"117",2,1,0,1448004734,145297,52121193,7825,5,0,0,0,23827,148998,0
"118",2,1,0,1448008326,145407,52314474,3151,10,0,0,0,23827,149434,0
"119",2,1,0,1448011946,145530,52510602,7771,5,0,0,0,23829,149902,0
"120",2,1,0,1448015515,145650,52703882,7541,5,0,0,0,23829,150418,0
"121",2,1,0,1448019133,145793,52902877,7670,5,0,0,0,23831,150914,0
"122",2,1,0,1448022731,145907,53096183,7313,5,0,0,0,23832,151412,0
"123",2,1,0,1448026342,146030,53289480,11348,5,0,0,0,23835,151868,0
"124",2,1,0,1448029941,146142,53482760,8167,5,0,0,0,23837,152431,0
"125",2,1,0,1448033537,146252,53676039,9051,5,0,0,0,23839,152894,0
"126",2,1,0,1448037129,146378,53869326,7792,5,0,0,0,23839,153420,0
"127",2,1,0,1448039716,146472,54062589,167,100,0,0,0,23839,154021,0
"128",2,1,0,1448044332,146679,54258776,4276,17,0,0,0,23842,154574,0
"129",2,1,0,1448047936,146835,54457776,8292,5,0,0,0,23845,155065,0
"130",2,1,0,1448051508,146947,54651089,7700,5,0,0,0,23847,155698,0
"131",2,1,0,1448055129,147087,54844432,7756,5,0,0,0,23847,156188,0
"132",2,1,0,1448058738,147196,55037730,7761,5,0,0,0,23848,156756,0
"133",2,1,0,1448062332,147302,55231012,8182,5,0,0,0,23850,157334,0
"134",2,1,0,1448065954,147600,55530124,153,100,4,0,0,23852,158154,0
"135",2,1,0,1448069554,147712,55762295,161,100,4,0,0,23853,158602,0
"136",2,1,0,1448073153,147839,55992480,261,100,4,0,0,23853,159031,0
"137",2,1,0,1448076754,147956,56231301,156,100,4,0,0,23853,159471,0
"138",2,1,0,1448080354,148052,56456153,148,100,4,0,0,23853,159919,0
"139",2,1,0,1448083940,148195,56678040,8081,5,0,0,0,23853,160792,0
"140",2,1,0,1448087550,148317,56871234,8286,5,0,0,0,23869,161226,0
"141",2,1,0,1448091139,148448,57064514,8458,5,0,0,0,23869,161685,0
"142",2,1,0,1448094737,148556,57257793,7959,5,0,0,0,23871,162173,0
"143",2,1,0,1448098328,148687,57453934,187,100,0,0,0,23871,162611,0
"144",2,1,0,1448101907,148794,57647211,7314,5,0,0,0,23871,163127,0
"145",2,1,0,1448105532,148940,57846232,7678,5,0,0,0,23871,163622,0
"146",2,1,0,1448109139,149061,58039540,7275,5,0,0,0,23873,164120,0
"147",2,1,0,1448112734,149183,58232862,7867,5,0,0,0,23873,164625,0
"148",2,1,0,1448116301,149303,58426160,7645,5,0,0,0,23875,165140,0
"149",2,1,0,1448119939,149414,58619460,8000,5,0,0,0,23876,165661,0
"150",2,1,0,1448123537,149544,58812766,7762,5,0,0,0,23878,166191,0
"151",2,1,0,1448127133,149672,59008929,189,100,0,0,0,23880,166665,0
"152",2,1,0,1448130727,149812,59202214,8296,5,0,0,0,23882,167282,0
"153",2,1,0,1448134338,149971,59401233,7966,5,0,0,0,23885,167844,0
"154",2,1,0,1448137936,150093,59594546,8080,5,0,0,0,23887,168327,0
"155",2,1,0,1448141537,150213,59787839,10225,5,0,0,0,23889,168891,0
"156",2,1,0,1448145145,150349,59981124,7585,5,0,0,0,23891,169547,0
"157",2,1,0,1448148732,150462,60174412,8066,5,0,0,0,23891,170040,0
"158",2,1,0,1448152358,150747,60483022,167,100,4,0,0,23893,170861,0
"159",2,1,0,1448154895,150757,60647336,161,100,0,0,0,23893,171299,0
"160",2,1,0,1448158557,150959,60889645,162,100,4,0,0,23901,171734,0
"161",2,1,0,1448162157,151073,61135722,153,100,4,0,0,23901,172173,0
"162",2,1,0,1448165757,151206,61362259,175,100,4,0,0,23901,172624,0
"163",2,1,0,1448170326,151343,61621478,6586,7,2,0,0,23901,173296,0
"164",2,1,0,1448173941,151471,61814755,8061,5,0,0,0,23918,173932,0
"165",2,1,0,1448177538,151606,62008033,7700,5,0,0,0,23923,174418,0
"166",2,1,0,1448181140,151735,62201335,7959,5,0,0,0,23925,174884,0
"167",2,1,0,1448184736,151861,62397509,149,100,0,0,0,23927,175323,0
"168",2,1,0,1448188300,151967,62590785,8141,5,0,0,0,23929,175840,0
"169",2,1,0,1448191934,152122,62789834,7756,5,0,0,0,23934,176336,0
"170",2,1,0,1448195502,152248,62983153,7843,5,0,0,0,23938,176789,0
"171",2,1,0,1448199139,152362,63176481,8014,5,0,0,0,23940,177339,0
"172",2,1,0,1448202739,152482,63369763,8310,5,0,0,0,23942,177854,0
"173",2,1,0,1448204686,152575,63563021,158,100,0,0,0,23946,178374,0
"174",2,1,0,1448209932,152720,63756337,7503,5,0,0,0,23946,178905,0
"175",2,1,0,1448213528,152848,63952494,160,100,0,0,0,23950,179377,0
"176",2,1,0,1448217135,152984,64145776,7951,5,0,0,0,23955,179995,0
"177",2,1,0,1448220747,153140,64344809,7886,5,0,0,0,23959,180556,0
"178",2,1,0,1448224338,153270,64538125,7814,5,0,0,0,23959,181039,0
"179",2,1,0,1448227933,153391,64731419,8066,5,0,0,0,23961,181685,0
"180",2,1,0,1448231534,153496,64924701,7508,5,0,0,0,23961,182258,0
"181",2,1,0,1448235139,153609,65117983,7914,5,0,0,0,23962,182751,0
"182",2,1,0,1448238755,153902,65422416,149,100,4,0,0,23967,183572,0
"183",2,1,0,1448241449,153911,65590944,160,100,0,0,0,23967,184014,0
"184",2,1,0,1448245109,154131,65807228,232,100,4,0,0,23975,184449,0
"185",2,1,0,1448248709,154363,66034344,297,100,4,0,0,23975,184889,0
"186",2,1,0,1448252309,154476,66258788,150,100,4,0,0,23975,185352,0
"187",2,1,0,1448256742,154608,66565226,8150,5,4,0,0,23975,185802,0
"188",2,1,0,1448260343,154731,66758313,8027,5,0,0,0,23993,186683,0
"189",2,1,0,1448263930,154863,66951592,7810,5,0,0,0,23997,187119,0
"190",2,1,0,1448267498,154985,67144874,9684,5,0,0,0,24001,187609,0
"191",2,1,0,1448271129,155124,67341056,197,100,0,0,0,24003,188050,0
"192",2,1,0,1448274707,155247,67534432,7861,5,0,0,0,24007,188568,0
"193",2,1,0,1448278340,155399,67733497,7564,5,0,0,0,24009,189065,0
"194",2,1,0,1448281942,155520,67926823,8469,5,0,0,0,24013,189516,0
"195",2,1,0,1448285529,155624,68120116,20956,5,0,0,0,24015,190017,0
"196",2,1,0,1448289136,155738,68313399,7963,5,0,0,0,24019,190527,0
"197",2,1,0,1448292739,155849,68506682,7882,5,0,0,0,24023,191103,0
"198",2,1,0,1448296346,155959,68699963,7611,5,0,0,0,24028,191570,0
"199",2,1,0,1448299933,156099,68896138,167,100,0,0,0,24030,192170,0
"200",2,1,0,1448303536,156223,69089422,7690,5,0,0,0,24032,192721,0
"201",2,1,0,1448307132,156382,69288479,8704,5,0,0,0,24034,193283,0
"202",2,1,0,1448310723,156508,69481801,6763,7,0,0,0,24036,193844,0
"203",2,1,0,1448314338,156625,69675087,8449,5,0,0,0,24039,194411,0
"204",2,1,0,1448317932,156751,69868301,3206,10,0,0,0,24041,194901,0
"205",2,1,0,1448321535,156880,70061613,8048,5,0,0,0,24044,195567,0
"206",2,1,0,1448325158,157191,70353540,168,100,4,0,0,24048,196302,0
"207",2,1,0,1448328152,157211,70534798,235,100,0,0,0,24048,196745,0
"208",2,1,0,1448331889,157776,70713696,136,100,4,0,0,24055,196817,0
"209",2,1,0,1448335410,158914,70907830,183,100,0,0,0,24055,197712,0
"210",2,1,0,1448338780,163016,71106991,141,100,0,0,0,24063,198659,0
"211",2,1,0,1448344510,163356,71498509,446,100,0,0,0,24067,199130,0
"212",2,1,0,1448347553,163510,71694186,139,100,0,0,0,24072,200049,0
"213",2,1,0,1448350339,163632,71889863,8282,5,0,0,0,24074,200548,0
"214",2,1,0,1448352918,163712,72085497,147,100,0,0,0,24076,201028,0
"215",2,1,0,1448358507,163920,72476845,296,100,0,0,0,24078,201507,0
"216",2,1,0,1448361323,164020,72672514,211,100,0,0,0,24085,202482,0
"217",2,1,0,1448364734,164139,72868267,8033,5,0,0,0,24089,202978,0
"218",2,1,0,1448368335,164268,73064153,7668,5,0,0,0,24092,203439,0
"219",2,1,0,1448371942,164399,73260030,8132,5,0,0,0,24099,203957,0
"220",2,1,0,1448375539,164506,73455883,7820,5,0,0,0,24100,204480,0
"221",2,1,0,1448379121,164670,73651772,3603,10,0,0,0,24105,205018,0
"222",2,1,0,1448382724,164829,73847576,7783,7,0,0,0,24107,205632,0
"223",2,1,0,1448386336,164996,74043504,7603,5,0,0,0,24109,206123,0
"224",2,1,0,1448389927,165117,74239391,7934,5,0,0,0,24114,206680,0
"225",2,1,0,1448393546,165268,74441029,7624,5,0,0,0,24116,207254,0
"226",2,1,0,1448397132,165382,74636914,7799,5,0,0,0,24119,207829,0
"227",2,1,0,1448400744,165499,74832775,8049,5,0,0,0,24121,208499,0
"228",2,1,0,1448404342,165615,75028640,7817,5,0,0,0,24125,209092,0
"229",2,1,0,1448407940,165718,75224496,7776,5,0,0,0,24128,209598,0
"230",2,1,0,1448411565,166027,75523003,157,100,4,0,0,24132,210458,0
"231",2,1,0,1448414266,166038,75703487,192,100,0,0,0,24132,210908,0
"232",2,1,0,1448420097,166262,76097752,134,100,0,0,0,24143,211341,0
"233",2,1,0,1448423328,166710,76299508,172,100,0,0,0,24152,212293,0
"234",2,1,0,1448426026,166840,76495201,242,100,0,0,0,24156,212750,0
"235",2,1,0,1448429535,166943,76690866,8000,5,0,0,0,24158,213203,0
"236",2,1,0,1448433139,167055,76886717,7996,5,0,0,0,24160,213643,0
"237",2,1,0,1448436733,167166,77082571,7668,5,0,0,0,24163,214132,0
"238",2,1,0,1448440324,167295,77278438,2423,34,0,0,0,24166,214603,0
"239",2,1,0,1448443946,167421,77477195,7926,5,0,0,0,24171,215049,0
"240",2,1,0,1448447520,167537,77673065,7575,5,0,0,0,24176,215574,0
"241",2,1,0,1448451139,167681,77874722,7553,5,0,0,0,24180,216034,0
"242",2,1,0,1448453476,167775,78070578,149,100,0,0,0,24186,216536,441
"243",2,1,0,1448458330,195273,73030613,7357,5,0,3706,0,24190,221696,140
"244",2,1,0,1448461933,195390,73226471,7893,5,0,0,0,24192,219099,0
"245",2,1,0,1448465534,195524,73422344,7723,5,0,0,0,24192,208833,0
"246",2,1,0,1448469137,195645,73618240,7590,5,0,0,0,24192,209431,0
"247",2,1,0,1448472742,195789,73817009,197,100,0,0,0,24192,209911,0
"248",2,1,0,1448476331,195905,74012866,7614,5,0,0,0,24192,210463,0
"249",2,1,0,1448479934,196043,74214522,7601,5,0,0,0,24192,211028,0
"250",2,1,0,1448483533,196151,74410402,6634,7,0,0,0,24192,211594,0
"251",2,1,0,1448487105,196257,74606259,7961,5,0,0,0,24192,212245,0
"252",2,1,0,1448490753,196365,74802138,7811,5,0,0,0,24193,212742,0
"253",2,1,0,1448494342,196468,74997994,7787,5,0,0,0,24193,213413,0
"254",2,1,0,1448497945,196768,75305014,187,100,4,0,0,24193,214160,0
"255",2,1,0,1448500583,196777,75476768,171,100,0,0,0,24194,214606,0
"256",2,1,0,1448504203,196991,75717993,128,100,4,0,0,24196,215050,0
"257",2,1,0,1448507804,197150,75967169,159,100,4,0,0,24196,215493,0
"258",2,1,0,1448511404,197268,76199971,144,100,4,0,0,24196,215952,0
"259",2,1,0,1448515936,197424,76463913,8597,5,0,0,0,24196,216845,0
"260",2,1,0,1448519536,197539,76659765,7451,5,0,0,0,24202,217309,0
"261",2,1,0,1448523136,197650,76855636,7582,5,0,0,0,24202,217750,0
"262",2,1,0,1448526731,197770,77051513,6393,7,0,0,0,24204,218247,0
"263",2,1,0,1448530325,197893,77250261,165,100,0,0,0,24207,218691,0
"264",2,1,0,1448533902,197998,77446111,7618,5,0,0,0,24209,219214,0
"265",2,1,0,1448537530,198138,77647790,6245,7,0,0,0,24214,219717,0
"266",2,1,0,1448541135,198252,77843679,8142,5,0,0,0,24214,220175,469
"267",2,1,0,1448544743,194322,72095611,8068,5,0,4042,0,24214,220683,137
"268",2,1,0,1448548349,194437,72291474,7661,5,0,4042,0,24215,221201,137
"269",2,1,0,1448551945,194571,72487335,7986,5,0,0,0,24217,206688,0
"270",2,1,0,1448555528,194698,72683210,7885,5,0,0,0,24217,207223,0
"271",2,1,0,1448559135,194834,72881961,212,100,0,0,0,24217,207769,0
"272",2,1,0,1448562739,194958,73077819,8374,5,0,0,0,24217,208323,0
"273",2,1,0,1448566296,195103,73279487,8336,5,0,0,0,24217,208888,0
"274",2,1,0,1448569944,195234,73475403,7891,5,0,0,0,24217,209454,0
"275",2,1,0,1448573514,195339,73671256,3176,23,0,0,0,24219,210106,0
"276",2,1,0,1448577143,195448,73867118,7661,5,0,0,0,24220,210603,0
"277",2,1,0,1448580738,195556,74062975,8411,5,0,0,0,24220,211275,0
"278",2,1,0,1448584361,195848,74367391,149,100,4,0,0,24220,212021,0
"279",2,1,0,1448587098,195861,74541737,158,100,0,0,0,24220,212468,0
"280",2,1,0,1448592668,196114,74936021,137,100,0,0,0,24223,212903,0
"281",2,1,0,1448596299,196358,75173793,157,100,4,0,0,24223,213819,0
"282",2,1,0,1448598742,196391,75333206,7887,5,0,0,0,24223,214253,0
"283",2,1,0,1448602342,196528,75528876,12730,5,0,0,0,24227,214716,0
"284",2,1,0,1448605931,196641,75724756,8328,5,0,0,0,24227,215156,0
"285",2,1,0,1448609534,196755,75920621,7876,5,0,0,0,24229,215620,0
"286",2,1,0,1448613134,196862,76116472,7615,5,0,0,0,24229,216086,0
"287",2,1,0,1448616742,196988,76315224,7954,5,0,0,0,24229,216560,0
"288",2,1,0,1448620308,197107,76511077,7854,5,0,0,0,24229,217048,0
"289",2,1,0,1448623933,197243,76712766,7557,5,0,0,0,24234,217590,0
"290",2,1,0,1448627528,197369,76908660,7686,5,0,0,0,24236,218048,386
"291",2,1,0,1448631133,194416,72687647,8322,5,0,3068,0,24241,218611,127
"292",2,1,0,1448634705,194535,72883509,8086,5,0,0,0,24241,218878,0
"293",2,1,0,1448638338,194683,73079396,7946,5,0,0,0,24241,208574,0
"294",2,1,0,1448641942,194803,73275263,7931,5,0,0,0,24241,209110,0
"295",2,1,0,1448645552,194947,73474021,7762,5,0,0,0,24242,209724,0
"296",2,1,0,1448649135,195054,73669873,7756,5,0,0,0,24242,210209,0
"297",2,1,0,1448652738,195179,73871554,7622,5,0,0,0,24242,210849,0
"298",2,1,0,1448656338,195296,74067435,7898,5,0,0,0,24242,211340,0
"299",2,1,0,1448659931,195415,74263312,7844,7,0,0,0,24244,211914,0
"300",2,1,0,1448663538,195531,74459189,8222,5,0,0,0,24244,212494,0
"301",2,1,0,1448667132,195634,74654908,8029,5,0,0,0,24246,213079,0
"302",2,1,0,1448670753,195872,74926685,168,100,4,0,0,24247,213913,0
"303",2,1,0,1448674060,195928,75133687,132,100,0,0,0,24247,214361,0
"304",2,1,0,1448677073,196053,75332289,156,100,0,0,0,24250,214795,0
"305",2,1,0,1448679813,196144,75527966,171,100,0,0,0,24252,215232,0
"306",2,1,0,1448685529,196445,75925209,205,100,4,0,0,24252,215713,0
"307",2,1,0,1448688736,196572,76120882,7953,5,0,0,0,24254,216605,0
"308",2,1,0,1448692337,196680,76316733,7339,5,0,0,0,24255,217067,0
"309",2,1,0,1448695944,196788,76512583,7648,5,0,0,0,24255,217532,0
"310",2,1,0,1448699527,196894,76708435,7715,5,0,0,0,24255,217974,0
"311",2,1,0,1448703134,197021,76907203,147,100,0,0,0,24259,218449,0
"312",2,1,0,1448706703,197128,77103052,7544,5,0,0,0,24259,218975,0
"313",2,1,0,1448710325,197291,77304758,7770,5,0,0,0,24259,219439,0
"314",2,1,0,1448713945,197405,77500664,7757,5,0,0,0,24264,219940,403
"315",2,1,0,1448717545,194344,72564366,7888,5,0,3173,0,24266,220500,120
"316",2,1,0,1448721146,194476,72760241,8713,5,0,0,0,24266,220969,0
"317",2,1,0,1448724734,194612,72956106,7743,5,0,0,0,24266,208250,0
"318",2,1,0,1448728338,194731,73151981,8144,5,0,0,0,24266,208786,0
"319",2,1,0,1448731933,194885,73350774,191,100,0,0,0,24266,209401,0
"320",2,1,0,1448735536,195004,73546649,8081,5,0,0,0,24266,209887,0
"321",2,1,0,1448739143,195144,73748362,7727,5,0,0,0,24267,210452,0
"322",2,1,0,1448742714,195250,73944240,2624,23,0,0,0,24267,211019,0
"323",2,1,0,1448746342,195374,74140123,8216,5,0,0,0,24267,211674,0
"324",2,1,0,1448749944,195488,74335997,7795,5,0,0,0,24271,212171,0
"325",2,1,0,1448753536,195608,74531862,7265,5,0,0,0,24271,212846,0
"326",2,1,0,1448757164,195899,74843465,135,100,4,0,0,24273,213593,0
"327",2,1,0,1448759648,195909,75010683,152,100,0,0,0,24273,214042,0
"328",2,1,0,1448765626,196137,75404979,150,100,0,0,0,24274,214465,0
"329",2,1,0,1448768757,196319,75606534,170,100,0,0,0,24277,215373,0
"330",2,1,0,1448771540,196426,75802221,7669,5,0,0,0,24277,215802,0
"331",2,1,0,1448775132,196543,75997891,8016,5,0,0,0,24277,216284,0
"332",2,1,0,1448778711,196651,76193742,7530,5,0,0,0,24280,216723,0
"333",2,1,0,1448782356,196768,76389506,7697,5,0,0,0,24280,217213,0
"334",2,1,0,1448785931,196882,76585363,6181,7,0,0,0,24281,217654,0
"335",2,1,0,1448789539,197000,76784134,155,100,0,0,0,24286,218127,0
"336",2,1,0,1448793102,197109,76979984,7665,5,0,0,0,24290,218652,0
"337",2,1,0,1448796734,197265,77181709,7753,5,0,0,0,24290,219115,0
"338",2,1,0,1448800333,197387,77377604,3792,17,0,0,0,24290,219617,403
"339",2,1,0,1448803941,194332,72630926,7936,5,0,3181,0,24290,220129,124
"340",2,1,0,1448807540,194443,72826781,7537,5,0,3181,0,24291,220701,124
"341",2,1,0,1448811133,194591,73022650,6279,7,0,0,0,24291,208492,0
"342",2,1,0,1448814731,194719,73218521,8338,5,0,0,0,24291,209027,0
"343",2,1,0,1448818344,194840,73417297,8298,5,0,0,0,24291,209638,0
"344",2,1,0,1448821931,194971,73613154,7634,7,0,0,0,24291,210125,0
"345",2,1,0,1448825542,195098,73814873,8434,5,0,0,0,24291,210690,0
"346",2,1,0,1448829142,195209,74010757,7407,5,0,0,0,24292,211256,0
"347",2,1,0,1448832728,195321,74206615,7378,7,0,0,0,24292,211909,0
"348",2,1,0,1448836344,195429,74402473,8386,5,0,0,0,24292,212406,0
"349",2,1,0,1448839947,195541,74598331,7804,5,0,0,0,24292,212992,0
