"","SIDBStoreId","DeletedTime","appSizeFreedBytes","CapacityFreedBytes","NumAFids","Day"
"81",11,2015-01-31,1.92082793101508,0.0894707152438059,594,"3"
"82",11,2015-02-01,2.1737578039174,0.233806141062814,685,"3"
"83",11,2015-02-02,12.8902405711751,0.819356382205115,2585,"3"
"84",12,2015-01-30,181.785052521957,16.7521650316512,43201,"3"
"85",12,2015-01-31,2.46697813098308,0.379622551592547,660,"3"
"86",12,2015-02-01,2.75037285663529,0.329287252997347,785,"3"
"87",12,2015-02-02,2.68258472820344,0.166747590327759,891,"3"
"88",13,2015-01-30,196.275926668246,14.531697547498,50196,"3"
"89",13,2015-01-31,7.90891844277485,0.132756014418192,1623,"3"
"90",13,2015-02-01,4.10858913755237,0.237766030354578,1097,"3"
"91",13,2015-02-02,4.5997607514937,0.816681273697213,1258,"3"
